"id","ticker","sector","type","update_time"
"511","1531","智慧製造","上市","2021-06-28 22:33:32"
"512","1532","智慧製造","上市","2021-06-28 22:33:32"
"513","1533","智慧製造","上市","2021-06-28 22:33:32"
"514","1536","智慧製造","上市","2021-06-28 22:33:32"
"515","1537","智慧製造","上市","2021-06-28 22:33:32"
"516","1560","智慧製造","上市","2021-06-28 22:33:32"
"517","1568","智慧製造","上市","2021-06-28 22:33:32"
"518","1582","智慧製造","上市","2021-06-28 22:33:32"
"519","1583","智慧製造","上市","2021-06-28 22:33:32"
"520","1590","智慧製造","上市","2021-06-28 22:33:32"
"521","1604","智慧製造","上市","2021-06-28 22:33:32"
"522","1609","智慧製造","上市","2021-06-28 22:33:32"
"523","1626","智慧製造","上市","2021-06-28 22:33:32"
"524","2049","智慧製造","上市","2021-06-28 22:33:32"
"525","2105","智慧製造","上市","2021-06-28 22:33:32"
"526","2204","智慧製造","上市","2021-06-28 22:33:32"
"527","2239","智慧製造","上市","2021-06-28 22:33:32"
"528","2243","智慧製造","上市","2021-06-28 22:33:32"
"529","2303","智慧製造","上市","2021-06-28 22:33:32"
"530","2308","智慧製造","上市","2021-06-28 22:33:32"
"531","2312","智慧製造","上市","2021-06-28 22:33:32"
"532","2317","智慧製造","上市","2021-06-28 22:33:32"
"533","2321","智慧製造","上市","2021-06-28 22:33:32"
"534","2324","智慧製造","上市","2021-06-28 22:33:32"
"535","2329","智慧製造","上市","2021-06-28 22:33:32"
"536","2330","智慧製造","上市","2021-06-28 22:33:32"
"537","2337","智慧製造","上市","2021-06-28 22:33:32"
"538","2352","智慧製造","上市","2021-06-28 22:33:32"
"539","2353","智慧製造","上市","2021-06-28 22:33:32"
"540","2355","智慧製造","上市","2021-06-28 22:33:32"
"541","2357","智慧製造","上市","2021-06-28 22:33:32"
"542","2359","智慧製造","上市","2021-06-28 22:33:32"
"543","2367","智慧製造","上市","2021-06-28 22:33:32"
"544","2371","智慧製造","上市","2021-06-28 22:33:32"
"545","2373","智慧製造","上市","2021-06-28 22:33:32"
"546","2382","智慧製造","上市","2021-06-28 22:33:32"
"547","2388","智慧製造","上市","2021-06-28 22:33:32"
"548","2395","智慧製造","上市","2021-06-28 22:33:32"
"549","2397","智慧製造","上市","2021-06-28 22:33:32"
"550","2399","智慧製造","上市","2021-06-28 22:33:32"
"551","2408","智慧製造","上市","2021-06-28 22:33:32"
"552","2409","智慧製造","上市","2021-06-28 22:33:32"
"553","2412","智慧製造","上市","2021-06-28 22:33:32"
"554","2436","智慧製造","上市","2021-06-28 22:33:32"
"555","2454","智慧製造","上市","2021-06-28 22:33:32"
"556","2464","智慧製造","上市","2021-06-28 22:33:32"
"557","2465","智慧製造","上市","2021-06-28 22:33:32"
"558","2467","智慧製造","上市","2021-06-28 22:33:32"
"559","2471","智慧製造","上市","2021-06-28 22:33:32"
"560","2474","智慧製造","上市","2021-06-28 22:33:32"
"561","2476","智慧製造","上市","2021-06-28 22:33:32"
"562","2478","智慧製造","上市","2021-06-28 22:33:32"
"563","2481","智慧製造","上市","2021-06-28 22:33:32"
"564","2492","智慧製造","上市","2021-06-28 22:33:32"
"565","2493","智慧製造","上市","2021-06-28 22:33:32"
"566","3016","智慧製造","上市","2021-06-28 22:33:32"
"567","3022","智慧製造","上市","2021-06-28 22:33:32"
"568","3037","智慧製造","上市","2021-06-28 22:33:32"
"569","3042","智慧製造","上市","2021-06-28 22:33:32"
"570","3045","智慧製造","上市","2021-06-28 22:33:32"
"571","3060","智慧製造","上市","2021-06-28 22:33:32"
"572","3167","智慧製造","上市","2021-06-28 22:33:32"
"573","3346","智慧製造","上市","2021-06-28 22:33:32"
"574","3380","智慧製造","上市","2021-06-28 22:33:32"
"575","3416","智慧製造","上市","2021-06-28 22:33:32"
"576","3481","智慧製造","上市","2021-06-28 22:33:32"
"577","3563","智慧製造","上市","2021-06-28 22:33:32"
"578","3665","智慧製造","上市","2021-06-28 22:33:32"
"579","3673","智慧製造","上市","2021-06-28 22:33:32"
"580","3702","智慧製造","上市","2021-06-28 22:33:32"
"581","4306","智慧製造","上市","2021-06-28 22:33:32"
"582","4526","智慧製造","上市","2021-06-28 22:33:32"
"583","4540","智慧製造","上市","2021-06-28 22:33:32"
"584","4555","智慧製造","上市","2021-06-28 22:33:32"
"585","4562","智慧製造","上市","2021-06-28 22:33:32"
"586","4566","智慧製造","上市","2021-06-28 22:33:32"
"587","4576","智慧製造","上市","2021-06-28 22:33:32"
"588","4958","智慧製造","上市","2021-06-28 22:33:32"
"589","4976","智慧製造","上市","2021-06-28 22:33:32"
"590","5225","智慧製造","上市","2021-06-28 22:33:32"
"591","6166","智慧製造","上市","2021-06-28 22:33:32"
"592","6414","智慧製造","上市","2021-06-28 22:33:32"
"593","8466","智慧製造","上市","2021-06-28 22:33:32"
"594","9105","智慧製造","上市","2021-06-28 22:33:32"
"595","910708","智慧製造","上市","2021-06-28 22:33:32"
"596","912000","智慧製造","上市","2021-06-28 22:33:32"
"597","912398","智慧製造","上市","2021-06-28 22:33:32"
"598","9136","智慧製造","上市","2021-06-28 22:33:32"
"599","1597","智慧製造","上櫃","2021-06-28 22:33:32"
"600","2643","智慧製造","上櫃","2021-06-28 22:33:32"
"601","3131","智慧製造","上櫃","2021-06-28 22:33:32"
"602","3152","智慧製造","上櫃","2021-06-28 22:33:32"
"603","3178","智慧製造","上櫃","2021-06-28 22:33:32"
"604","3293","智慧製造","上櫃","2021-06-28 22:33:32"
"605","3455","智慧製造","上櫃","2021-06-28 22:33:32"
"606","3564","智慧製造","上櫃","2021-06-28 22:33:32"
"607","3630","智慧製造","上櫃","2021-06-28 22:33:32"
"608","3652","智慧製造","上櫃","2021-06-28 22:33:32"
"609","4503","智慧製造","上櫃","2021-06-28 22:33:32"
"610","4506","智慧製造","上櫃","2021-06-28 22:33:32"
"611","4513","智慧製造","上櫃","2021-06-28 22:33:32"
"612","4523","智慧製造","上櫃","2021-06-28 22:33:32"
"613","4533","智慧製造","上櫃","2021-06-28 22:33:32"
"614","4541","智慧製造","上櫃","2021-06-28 22:33:32"
"615","4563","智慧製造","上櫃","2021-06-28 22:33:32"
"616","4580","智慧製造","上櫃","2021-06-28 22:33:32"
"617","4931","智慧製造","上櫃","2021-06-28 22:33:32"
"618","5443","智慧製造","上櫃","2021-06-28 22:33:32"
"619","6160","智慧製造","上櫃","2021-06-28 22:33:32"
"620","6163","智慧製造","上櫃","2021-06-28 22:33:32"
"621","6220","智慧製造","上櫃","2021-06-28 22:33:32"
"622","6223","智慧製造","上櫃","2021-06-28 22:33:32"
"623","6234","智慧製造","上櫃","2021-06-28 22:33:32"
"624","6263","智慧製造","上櫃","2021-06-28 22:33:32"
"625","6438","智慧製造","上櫃","2021-06-28 22:33:32"
"626","6570","智慧製造","上櫃","2021-06-28 22:33:32"
"627","6609","智慧製造","上櫃","2021-06-28 22:33:32"
"628","6664","智慧製造","上櫃","2021-06-28 22:33:32"
"629","8064","智慧製造","上櫃","2021-06-28 22:33:32"
"630","8068","智慧製造","上櫃","2021-06-28 22:33:32"
"631","8088","智慧製造","上櫃","2021-06-28 22:33:32"
"632","8099","智慧製造","上櫃","2021-06-28 22:33:32"
"633","8155","智慧製造","上櫃","2021-06-28 22:33:32"
"634","8182","智慧製造","上櫃","2021-06-28 22:33:32"
"635","8183","智慧製造","上櫃","2021-06-28 22:33:32"
"636","8234","智慧製造","上櫃","2021-06-28 22:33:32"
"637","8289","智慧製造","上櫃","2021-06-28 22:33:32"
"638","8299","智慧製造","上櫃","2021-06-28 22:33:32"
"639","8929","智慧製造","上櫃","2021-06-28 22:33:32"
"640","4150","智慧製造","興櫃","2021-06-28 22:33:32"
"641","4546","智慧製造","興櫃","2021-06-28 22:33:32"
"642","4575","智慧製造","興櫃","2021-06-28 22:33:32"
"643","7443","智慧製造","興櫃","2021-06-28 22:33:32"
